"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"22","22","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","paragrafo","Art. 5º, §3º","Art. 5º","Art. 5º","§3º","","","","§ 3º Será devolvido o requerimento que não contenha os dados constantes do modelo oficial, na mesma ordem, em caracteres inequívocos.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §3º
Tipo: paragrafo
Dispositivo pai: Art. 5º
Páginas: 654-654
§ 3º Será devolvido o requerimento que não contenha os dados constantes do modelo oficial, na mesma ordem, em caracteres inequívocos.","§ 3º Será devolvido o requerimento que não contenha os dados constantes do modelo oficial, na mesma ordem, em caracteres inequívocos.","dezembro; sera; devolvido; requerimento; contenha; dados; constantes; modelo; oficial; mesma","True","403","100"
"23","23","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","paragrafo","Art. 5º, §4º","Art. 5º","Art. 5º","§4º","","","","§ 4º Para o alistamento, na forma deste artigo, é dispensada a apresentação de fotografia do alistando.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §4º
Tipo: paragrafo
Dispositivo pai: Art. 5º
Páginas: 654-654
§ 4º Para o alistamento, na forma deste artigo, é dispensada a apresentação de fotografia do alistando.","§ 4º Para o alistamento, na forma deste artigo, é dispensada a apresentação de fotografia do alistando.","dezembro; alistamento; forma; deste; artigo; dispensada; apresentacao; fotografia; alistando","True","373","93"
"24","24","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","artigo","Art. 6º","","Art. 6º","","","","","Art. 6º Implantado o sistema previsto no art. 1º desta lei, o título eleitoral será emitido por computador.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 6º
Tipo: artigo
Páginas: 654-654
Art. 6º Implantado o sistema previsto no art. 1º desta lei, o título eleitoral será emitido por computador.","Art. 6º Implantado o sistema previsto no art. 1º desta lei, o título eleitoral será emitido por computador.","dezembro; implantado; sistema; previsto; desta; titulo; eleitoral; sera; emitido; computador","True","344","86"
"25","25","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","paragrafo","Art. 6º, §1º","Art. 6º","Art. 6º","§1º","","","","§ 1º O Tribunal Superior Eleitoral aprovará o modelo do título e definirá o procedimento a ser adotado, na Justiça Eleitoral, para sua expedição.","O modelo do título a que se refere este parágrafo foi aprovado pela Res.-TSE n. 23659/2021, arts. 68 a 74.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""O modelo do título a que se refere este parágrafo foi aprovado pela Res.-TSE n. 23659/2021, arts. 68 a 74."", ""pagina_inicial"": 654, ""pagina_final"": 654}]","1","Res.-TSE n. 23659/2021","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 6º, §1º
Tipo: paragrafo
Dispositivo pai: Art. 6º
Páginas: 654-654
§ 1º O Tribunal Superior Eleitoral aprovará o modelo do título e definirá o procedimento a ser adotado, na Justiça Eleitoral, para sua expedição.
Notas vinculadas:
O modelo do título a que se refere este parágrafo foi aprovado pela Res.-TSE n. 23659/2021, arts. 68 a 74.","§ 1º O Tribunal Superior Eleitoral aprovará o modelo do título e definirá o procedimento a ser adotado, na Justiça Eleitoral, para sua expedição.","eleitoral; modelo; titulo; dezembro; tribunal; superior; aprovara; definira; procedimento; adotado","True","540","135"
"26","26","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","paragrafo","Art. 6º, §2º","Art. 6º","Art. 6º","§2º","","","","§ 2º Aos eleitores inscritos, em cada zona, após a revisão e conferência de seu registro, na conformidade do art. 3º e parágrafo desta lei, será expedido novo título eleitoral, na forma deste artigo.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 6º, §2º
Tipo: paragrafo
Dispositivo pai: Art. 6º
Páginas: 654-654
§ 2º Aos eleitores inscritos, em cada zona, após a revisão e conferência de seu registro, na conformidade do art. 3º e parágrafo desta lei, será expedido novo título eleitoral, na forma deste artigo.","§ 2º Aos eleitores inscritos, em cada zona, após a revisão e conferência de seu registro, na conformidade do art. 3º e parágrafo desta lei, será expedido novo título eleitoral, na forma deste artigo.","dezembro; eleitores; inscritos; cada; zona; apos; revisao; conferencia; registro; conformidade","True","469","117"
"27","27","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","artigo","Art. 7º","","Art. 7º","","","","","Art. 7º A Justiça Eleitoral executará os serviços previstos nesta lei, atendidas as condições e peculiaridades locais, diretamente ou mediante convênio ou contrato.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 7º
Tipo: artigo
Páginas: 654-654
Art. 7º A Justiça Eleitoral executará os serviços previstos nesta lei, atendidas as condições e peculiaridades locais, diretamente ou mediante convênio ou contrato.","Art. 7º A Justiça Eleitoral executará os serviços previstos nesta lei, atendidas as condições e peculiaridades locais, diretamente ou mediante convênio ou contrato.","dezembro; justica; eleitoral; executara; servicos; previstos; nesta; atendidas; condicoes; peculiaridades","True","401","100"
"28","28","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","paragrafo","Art. 7º, Parágrafo único","Art. 7º","Art. 7º","Parágrafo único","","","","Parágrafo único. Os convênios ou contratos de que cuida este artigo somente poderão ser ajustados com entidades da administração direta ou indireta da União, dos estados, do Distrito Federal ou dos municípios, ou com empresas cujo capital seja exclusivamente nacional.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 7º, Parágrafo único
Tipo: paragrafo
Dispositivo pai: Art. 7º
Páginas: 655-655
Parágrafo único. Os convênios ou contratos de que cuida este artigo somente poderão ser ajustados com entidades da administração direta ou indireta da União, dos estados, do Distrito Federal ou dos municípios, ou com empresas cujo capital seja exclusivamente nacional.","Parágrafo único. Os convênios ou contratos de que cuida este artigo somente poderão ser ajustados com entidades da administração direta ou indireta da União, dos estados, do Distrito Federal ou dos municípios, ou com empresas cujo capital...","paragrafo; unico; dezembro; convenios; contratos; cuida; este; artigo; somente; poderao","True","550","137"
"29","29","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","artigo","Art. 8º","","Art. 8º","","","","","Art. 8º Para a implantação do alistamento mediante processamento de dados e revisão de eleitorado, nos termos desta lei, a Justiça Eleitoral poderá requisitar servidores federais, estaduais ou municipais, bem como utilizar instalações e serviços de órgãos da União, dos estados, do Distrito Federal, dos territórios e municípios.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 8º
Tipo: artigo
Páginas: 655-655
Art. 8º Para a implantação do alistamento mediante processamento de dados e revisão de eleitorado, nos termos desta lei, a Justiça Eleitoral poderá requisitar servidores federais, estaduais ou municipais, bem como utilizar instalações e serviços de órgãos da União, dos estados, do Distrito Federal, dos territórios e municípios.","Art. 8º Para a implantação do alistamento mediante processamento de dados e revisão de eleitorado, nos termos desta lei, a Justiça Eleitoral poderá requisitar servidores federais, estaduais ou municipais, bem como utilizar instalações e...","dezembro; implantacao; alistamento; mediante; processamento; dados; revisao; eleitorado; termos; desta","True","566","141"
"30","30","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","artigo","Art. 9º","","Art. 9º","","","","","Art. 9º O Tribunal Superior Eleitoral baixará as instruções necessárias à execução desta lei, especialmente, para definir:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º
Tipo: artigo
Páginas: 655-655
Art. 9º O Tribunal Superior Eleitoral baixará as instruções necessárias à execução desta lei, especialmente, para definir:","Art. 9º O Tribunal Superior Eleitoral baixará as instruções necessárias à execução desta lei, especialmente, para definir:","dezembro; tribunal; superior; eleitoral; baixara; instrucoes; necessarias; execucao; desta; especialmente","True","359","89"
"31","31","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","inciso","Art. 9º, I","Art. 9º","Art. 9º","","I","","","I - a administração e a utilização dos Cadastros Eleitorais em computador, exclusivamente, pela Justiça Eleitoral;","Res.-TSE n. 23659/2021, arts. 4º, 5º e 10: acesso às informações constantes do Cadastro Eleitoral e sua administração.
Res.-TSE n. 21823/2004: registro, no Cadastro Eleitoral, da imposição e quitação de multas de natureza administrativa, vinculado ao histórico da inscrição do infrator.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 23659/2021, arts. 4º, 5º e 10: acesso às informações constantes do Cadastro Eleitoral e sua administração."", ""pagina_inicial"": 655, ""pagina_final"": 655}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 21823/2004: registro, no Cadastro Eleitoral, da imposição e quitação de multas de natureza administrativa, vinculado ao histórico da inscrição do infrator."", ""pagina_inicial"": 655, ""pagina_final"": 655}]","2","Res.-TSE n. 23659/2021; Res.-TSE n. 21823/2004","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, I
Tipo: inciso
Dispositivo pai: Art. 9º
Páginas: 655-655
I - a administração e a utilização dos Cadastros Eleitorais em computador, exclusivamente, pela Justiça Eleitoral;
Notas vinculadas:
Res.-TSE n. 23659/2021, arts. 4º, 5º e 10: acesso às informações constantes do Cadastro Eleitoral e sua administração.
Res.-TSE n. 21823/2004: registro, no Cadastro Eleitoral, da imposição e quitação de multas de natureza administrativa, vinculado ao histórico da inscrição do infrator.","I - a administração e a utilização dos Cadastros Eleitorais em computador, exclusivamente, pela Justiça Eleitoral;","eleitoral; administracao; cadastro; dezembro; utilizacao; cadastros; eleitorais; computador; exclusivamente; justica","True","684","171"
"32","32","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","inciso","Art. 9º, II","Art. 9º","Art. 9º","","II","","","II - a forma de solicitação e de utilização de informações constantes de cadastros mantidos por órgãos federais, estaduais ou municipais, visando resguardar sua privacidade;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, II
Tipo: inciso
Dispositivo pai: Art. 9º
Páginas: 655-655
II - a forma de solicitação e de utilização de informações constantes de cadastros mantidos por órgãos federais, estaduais ou municipais, visando resguardar sua privacidade;","II - a forma de solicitação e de utilização de informações constantes de cadastros mantidos por órgãos federais, estaduais ou municipais, visando resguardar sua privacidade;","dezembro; forma; solicitacao; utilizacao; informacoes; constantes; cadastros; mantidos; orgaos; federais","True","439","109"
"33","33","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","inciso","Art. 9º, III","Art. 9º","Art. 9º","","III","","","III - as condições gerais para a execução, direta ou mediante convênio ou contrato, dos serviços de alistamento, revisão do eleitorado, conferência e atualização dos registros eleitorais, inclusive de coleta de informações e transporte de documentos eleitorais, quando necessário, das zonas eleitorais até os centros de processamento de dados;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, III
Tipo: inciso
Dispositivo pai: Art. 9º
Páginas: 655-655
III - as condições gerais para a execução, direta ou mediante convênio ou contrato, dos serviços de alistamento, revisão do eleitorado, conferência e atualização dos registros eleitorais, inclusive de coleta de informações e transporte de documentos eleitorais, quando necessário, das zonas eleitorais até os centros de processamento de dados;","III - as condições gerais para a execução, direta ou mediante convênio ou contrato, dos serviços de alistamento, revisão do eleitorado, conferência e atualização dos registros eleitorais, inclusive de coleta de informações e transporte de...","eleitorais; dezembro; condicoes; gerais; execucao; direta; mediante; convenio; contrato; servicos","True","610","152"
"34","34","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","inciso","Art. 9º, IV","Art. 9º","Art. 9º","","IV","","","IV - o acompanhamento e a fiscalização, pelos partidos políticos, da execução dos serviços de que trata esta lei;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, IV
Tipo: inciso
Dispositivo pai: Art. 9º
Páginas: 655-655
IV - o acompanhamento e a fiscalização, pelos partidos políticos, da execução dos serviços de que trata esta lei;","IV - o acompanhamento e a fiscalização, pelos partidos políticos, da execução dos serviços de que trata esta lei;","dezembro; acompanhamento; fiscalizacao; partidos; politicos; execucao; servicos; trata; esta","True","379","94"
"35","35","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","inciso","Art. 9º, V","Art. 9º","Art. 9º","","V","","","V - a programação e o calendário de execução dos serviços;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, V
Tipo: inciso
Dispositivo pai: Art. 9º
Páginas: 655-655
V - a programação e o calendário de execução dos serviços;","V - a programação e o calendário de execução dos serviços;","dezembro; programacao; calendario; execucao; servicos","True","323","80"
"36","36","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","inciso","Art. 9º, VI","Art. 9º","Art. 9º","","VI","","","VI - a forma de divulgação do alistamento eleitoral e da revisão do eleitorado, em cada zona e circunscrição, atendidas as peculiaridades locais;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, VI
Tipo: inciso
Dispositivo pai: Art. 9º
Páginas: 655-655
VI - a forma de divulgação do alistamento eleitoral e da revisão do eleitorado, em cada zona e circunscrição, atendidas as peculiaridades locais;","VI - a forma de divulgação do alistamento eleitoral e da revisão do eleitorado, em cada zona e circunscrição, atendidas as peculiaridades locais;","dezembro; forma; divulgacao; alistamento; eleitoral; revisao; eleitorado; cada; zona; circunscricao","True","411","102"
"37","37","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","inciso","Art. 9º, VII","Art. 9º","Art. 9º","","VII","","","VII - qualquer outra especificação necessária à execução dos serviços de que trata esta lei.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, VII
Tipo: inciso
Dispositivo pai: Art. 9º
Páginas: 655-655
VII - qualquer outra especificação necessária à execução dos serviços de que trata esta lei.","VII - qualquer outra especificação necessária à execução dos serviços de que trata esta lei.","dezembro; qualquer; outra; especificacao; necessaria; execucao; servicos; trata; esta","True","359","89"
"38","38","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","artigo","Art. 10","","Art. 10","","","","","Art. 10. Fica o Poder Executivo autorizado a abrir, para a Justiça Eleitoral, à disposição do Tribunal Superior Eleitoral, o crédito especial de Cr$600.000.000.000 (seiscentos bilhões de cruzeiros), destinado a atender às despesas decorrentes desta lei.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 10
Tipo: artigo
Páginas: 655-655
Art. 10. Fica o Poder Executivo autorizado a abrir, para a Justiça Eleitoral, à disposição do Tribunal Superior Eleitoral, o crédito especial de Cr$600.000.000.000 (seiscentos bilhões de cruzeiros), destinado a atender às despesas decorrentes desta lei.","Art. 10. Fica o Poder Executivo autorizado a abrir, para a Justiça Eleitoral, à disposição do Tribunal Superior Eleitoral, o crédito especial de Cr$600.000.000.000 (seiscentos bilhões de cruzeiros), destinado a atender às despesas...","eleitoral; dezembro; fica; poder; executivo; autorizado; abrir; justica; disposicao; tribunal","True","490","122"
"39","39","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","artigo","Art. 11","","Art. 11","","","","","Art. 11. Esta lei entra em vigor na data de sua publicação.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 11
Tipo: artigo
Páginas: 655-655
Art. 11. Esta lei entra em vigor na data de sua publicação.","Art. 11. Esta lei entra em vigor na data de sua publicação.","dezembro; esta; entra; vigor; data; publicacao","True","296","74"
"40","40","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","655","655","","artigo","Art. 12","","Art. 12","","","","","Art. 12. Revogam-se as disposições em contrário, especialmente o § 2º do art. 2º da Lei n. 6.996, de 7 de junho de 1982.","","[]","0","Lei n. 6.996","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 12
Tipo: artigo
Páginas: 655-655
Art. 12. Revogam-se as disposições em contrário, especialmente o § 2º do art. 2º da Lei n. 6.996, de 7 de junho de 1982.","Art. 12. Revogam-se as disposições em contrário, especialmente o § 2º do art. 2º da Lei n. 6.996, de 7 de junho de 1982.","dezembro; revogam; disposicoes; contrario; especialmente; junho","True","357","89"
