"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"23","23","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","paragrafo","Art. 94, §2º","Art. 94","Art. 94","§2º","","","","§ 2º O servidor investido em mandato eletivo ou classista não poderá ser removido ou redistribuído de ofício para localidade diversa daquela onde exerce o mandato. Seção III Do afastamento para estudo ou missão no exterior","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 94, §2º
Tipo: paragrafo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Dispositivo pai: Art. 94
Páginas: 660-660
§ 2º O servidor investido em mandato eletivo ou classista não poderá ser removido ou redistribuído de ofício para localidade diversa daquela onde exerce o mandato. Seção III Do afastamento para estudo ou missão no exterior","§ 2º O servidor investido em mandato eletivo ou classista não poderá ser removido ou redistribuído de ofício para localidade diversa daquela onde exerce o mandato. Seção III Do afastamento para estudo ou missão no exterior","mandato; dezembro; titulo; direitos; vantagens; capitulo; afastamentos; servidor; investido; eletivo","True","574","143"
"24","24","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","artigo","Art. 95","","Art. 95","","","","","Art. 95. O servidor não poderá ausentar-se do país para estudo ou missão oficial, sem autorização do presidente da República, presidente dos órgãos do Poder Legislativo e presidente do Supremo Tribunal Federal. [...]","Res.-TSE n. 22381/2006: inaplicabilidade aos servidores em estágio probatório.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 22381/2006: inaplicabilidade aos servidores em estágio probatório."", ""pagina_inicial"": 660, ""pagina_final"": 660}]","1","Res.-TSE n. 22381/2006","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 95
Tipo: artigo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Páginas: 660-660
Art. 95. O servidor não poderá ausentar-se do país para estudo ou missão oficial, sem autorização do presidente da República, presidente dos órgãos do Poder Legislativo e presidente do Supremo Tribunal Federal. [...]
Notas vinculadas:
Res.-TSE n. 22381/2006: inaplicabilidade aos servidores em estágio probatório.","Art. 95. O servidor não poderá ausentar-se do país para estudo ou missão oficial, sem autorização do presidente da República, presidente dos órgãos do Poder Legislativo e presidente do Supremo Tribunal Federal. [...]","presidente; dezembro; titulo; direitos; vantagens; capitulo; afastamentos; servidor; podera; ausentar","True","632","158"
"25","25","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VI - DAS CONCESSÕES","estrutura","CAPÍTULO VI - DAS CONCESSÕES","","Art. 95","","","","","CAPÍTULO VI - DAS CONCESSÕES","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO VI - DAS CONCESSÕES
Tipo: estrutura
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VI - DAS CONCESSÕES
Páginas: 660-660
CAPÍTULO VI - DAS CONCESSÕES","CAPÍTULO VI - DAS CONCESSÕES","capitulo; concessoes; dezembro; titulo; direitos; vantagens","True","370","92"
"26","26","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VI - DAS CONCESSÕES","artigo","Art. 97","","Art. 97","","","","","Art. 97. Sem qualquer prejuízo, poderá o servidor ausentar-se do serviço: [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 97
Tipo: artigo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VI - DAS CONCESSÕES
Páginas: 660-660
Art. 97. Sem qualquer prejuízo, poderá o servidor ausentar-se do serviço: [...]","Art. 97. Sem qualquer prejuízo, poderá o servidor ausentar-se do serviço: [...]","dezembro; titulo; direitos; vantagens; capitulo; concessoes; qualquer; prejuizo; podera; servidor","True","397","99"
"27","27","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VI - DAS CONCESSÕES","inciso","Art. 97, II","Art. 97","Art. 97","","II","","","II - pelo período comprovadamente necessário para alistamento ou recadastramento eleitoral, limitado, em qualquer caso, a 2 (dois) dias; [...]","Inciso II com redação dada pelo art. 17 da Lei n. 12.998/2014.
CE/1965, art. 48: dispensa para alistamento ou transferência. CLT, art. 473, V: dispensa para alistamento.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Inciso II com redação dada pelo art. 17 da Lei n. 12.998/2014."", ""pagina_inicial"": 660, ""pagina_final"": 660}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""CE/1965, art. 48: dispensa para alistamento ou transferência. CLT, art. 473, V: dispensa para alistamento."", ""pagina_inicial"": 660, ""pagina_final"": 660}]","2","CE/1965, art. 48: dispensa para alistamento ou transferência; Lei n. 12.998/2014","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 97, II
Tipo: inciso
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VI - DAS CONCESSÕES
Dispositivo pai: Art. 97
Páginas: 660-660
II - pelo período comprovadamente necessário para alistamento ou recadastramento eleitoral, limitado, em qualquer caso, a 2 (dois) dias; [...]
Notas vinculadas:
Inciso II com redação dada pelo art. 17 da Lei n. 12.998/2014.
CE/1965, art. 48: dispensa para alistamento ou transferência. CLT, art. 473, V: dispensa para alistamento.","II - pelo período comprovadamente necessário para alistamento ou recadastramento eleitoral, limitado, em qualquer caso, a 2 (dois) dias; [...]","alistamento; dispensa; dezembro; titulo; direitos; vantagens; capitulo; concessoes; periodo; comprovadamente","True","677","169"
"28","28","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO","estrutura","CAPÍTULO VII - DO TEMPO DE SERVIÇO","","Art. 97","","II","","","CAPÍTULO VII - DO TEMPO DE SERVIÇO [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO VII - DO TEMPO DE SERVIÇO
Tipo: estrutura
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO
Páginas: 660-660
CAPÍTULO VII - DO TEMPO DE SERVIÇO [...]","CAPÍTULO VII - DO TEMPO DE SERVIÇO [...]","capitulo; tempo; servico; dezembro; titulo; direitos; vantagens","True","394","98"
"29","29","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO","artigo","Art. 102","","Art. 102","","","","","Art. 102. Além das ausências ao serviço previstas no art. 97, são considerados como de efetivo exercício os afastamentos em virtude de: [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 102
Tipo: artigo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO
Páginas: 661-661
Art. 102. Além das ausências ao serviço previstas no art. 97, são considerados como de efetivo exercício os afastamentos em virtude de: [...]","Art. 102. Além das ausências ao serviço previstas no art. 97, são considerados como de efetivo exercício os afastamentos em virtude de: [...]","servico; dezembro; titulo; direitos; vantagens; capitulo; tempo; alem; ausencias; previstas","True","466","116"
"30","30","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO","inciso","Art. 102, V","Art. 102","Art. 102","","V","","","V - desempenho de mandato eletivo federal, estadual, municipal ou do Distrito Federal, exceto para promoção por merecimento; [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 102, V
Tipo: inciso
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO
Dispositivo pai: Art. 102
Páginas: 661-661
V - desempenho de mandato eletivo federal, estadual, municipal ou do Distrito Federal, exceto para promoção por merecimento; [...]","V - desempenho de mandato eletivo federal, estadual, municipal ou do Distrito Federal, exceto para promoção por merecimento; [...]","federal; dezembro; titulo; direitos; vantagens; capitulo; tempo; servico; desempenho; mandato","True","484","121"
"31","31","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO","artigo","Art. 103","","Art. 103","","","","","Art. 103. Contar-se-á apenas para efeito de aposentadoria e disponibilidade: [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 103
Tipo: artigo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO
Páginas: 661-661
Art. 103. Contar-se-á apenas para efeito de aposentadoria e disponibilidade: [...]","Art. 103. Contar-se-á apenas para efeito de aposentadoria e disponibilidade: [...]","dezembro; titulo; direitos; vantagens; capitulo; tempo; servico; contar; apenas; efeito","True","407","101"
"32","32","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO","inciso","Art. 103, III","Art. 103","Art. 103","","III","","","III - a licença para atividade política, no caso do art. 86, § 2º;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 103, III
Tipo: inciso
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO
Dispositivo pai: Art. 103
Páginas: 661-661
III - a licença para atividade política, no caso do art. 86, § 2º;","III - a licença para atividade política, no caso do art. 86, § 2º;","dezembro; titulo; direitos; vantagens; capitulo; tempo; servico; licenca; atividade; politica","True","422","105"
"33","33","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO","inciso","Art. 103, IV","Art. 103","Art. 103","","IV","","","IV - o tempo correspondente ao desempenho de mandato eletivo federal, estadual, municipal ou distrital, anterior ao ingresso no serviço público federal; [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 103, IV
Tipo: inciso
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO VII - DO TEMPO DE SERVIÇO
Dispositivo pai: Art. 103
Páginas: 661-661
IV - o tempo correspondente ao desempenho de mandato eletivo federal, estadual, municipal ou distrital, anterior ao ingresso no serviço público federal; [...]","IV - o tempo correspondente ao desempenho de mandato eletivo federal, estadual, municipal ou distrital, anterior ao ingresso no serviço público federal; [...]","tempo; servico; federal; dezembro; titulo; direitos; vantagens; capitulo; correspondente; desempenho","True","513","128"
"34","34","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IV - DO REGIME DISCIPLINAR","estrutura","TÍTULO IV - DO REGIME DISCIPLINAR","","Art. 103","","IV","","","TÍTULO IV - DO REGIME DISCIPLINAR [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: TÍTULO IV - DO REGIME DISCIPLINAR
Tipo: estrutura
Hierarquia: TÍTULO IV - DO REGIME DISCIPLINAR
Páginas: 661-661
TÍTULO IV - DO REGIME DISCIPLINAR [...]","TÍTULO IV - DO REGIME DISCIPLINAR [...]","titulo; regime; disciplinar; dezembro","True","351","87"
"35","35","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IV - DO REGIME DISCIPLINAR > CAPÍTULO II - DAS PROIBIÇÕES","estrutura","CAPÍTULO II - DAS PROIBIÇÕES","","Art. 103","","IV","","","CAPÍTULO II - DAS PROIBIÇÕES","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO II - DAS PROIBIÇÕES
Tipo: estrutura
Hierarquia: TÍTULO IV - DO REGIME DISCIPLINAR > CAPÍTULO II - DAS PROIBIÇÕES
Páginas: 661-661
CAPÍTULO II - DAS PROIBIÇÕES","CAPÍTULO II - DAS PROIBIÇÕES","capitulo; proibicoes; dezembro; titulo; regime; disciplinar","True","366","91"
"36","36","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IV - DO REGIME DISCIPLINAR > CAPÍTULO II - DAS PROIBIÇÕES","artigo","Art. 117","","Art. 117","","","","","Art. 117. Ao servidor é proibido: [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 117
Tipo: artigo
Hierarquia: TÍTULO IV - DO REGIME DISCIPLINAR > CAPÍTULO II - DAS PROIBIÇÕES
Páginas: 661-661
Art. 117. Ao servidor é proibido: [...]","Art. 117. Ao servidor é proibido: [...]","dezembro; titulo; regime; disciplinar; capitulo; proibicoes; servidor; proibido","True","354","88"
"37","37","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IV - DO REGIME DISCIPLINAR > CAPÍTULO II - DAS PROIBIÇÕES","inciso","Art. 117, VII","Art. 117","Art. 117","","VII","","","VII - coagir ou aliciar subordinados no sentido de filiarem-se a associação profissional ou sindical, ou a partido político; [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 117, VII
Tipo: inciso
Hierarquia: TÍTULO IV - DO REGIME DISCIPLINAR > CAPÍTULO II - DAS PROIBIÇÕES
Dispositivo pai: Art. 117
Páginas: 661-661
VII - coagir ou aliciar subordinados no sentido de filiarem-se a associação profissional ou sindical, ou a partido político; [...]","VII - coagir ou aliciar subordinados no sentido de filiarem-se a associação profissional ou sindical, ou a partido político; [...]","dezembro; titulo; regime; disciplinar; capitulo; proibicoes; coagir; aliciar; subordinados; sentido","True","476","119"
"38","38","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO VIII","estrutura","TÍTULO VIII","","Art. 117","","VII","","","TÍTULO VIII","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: TÍTULO VIII
Tipo: estrutura
Hierarquia: TÍTULO VIII
Páginas: 661-661
TÍTULO VIII","TÍTULO VIII","titulo; viii; dezembro","True","279","69"
"39","39","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO VIII > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS","estrutura","CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS","","Art. 117","","VII","","","CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS
Tipo: estrutura
Hierarquia: TÍTULO VIII > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS
Páginas: 661-661
CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS [...]","CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS [...]","capitulo; unico; disposicoes; gerais; dezembro; titulo; viii","True","383","95"
"40","40","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO VIII > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS","artigo","Art. 239","","Art. 239","","","","","Art. 239. Por motivo de crença religiosa ou de convicção filosófica ou política, o servidor não poderá ser privado de quaisquer dos seus direitos, sofrer discriminação em sua vida funcional, nem eximir-se do cumprimento de seus deveres. [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 239
Tipo: artigo
Hierarquia: TÍTULO VIII > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES GERAIS
Páginas: 661-661
Art. 239. Por motivo de crença religiosa ou de convicção filosófica ou política, o servidor não poderá ser privado de quaisquer dos seus direitos, sofrer discriminação em sua vida funcional, nem eximir-se do cumprimento de seus deveres. [...]","Art. 239. Por motivo de crença religiosa ou de convicção filosófica ou política, o servidor não poderá ser privado de quaisquer dos seus direitos, sofrer discriminação em sua vida funcional, nem eximir-se do cumprimento de seus deveres...","seus; dezembro; titulo; viii; capitulo; unico; disposicoes; gerais; motivo; crenca","True","546","136"
"41","41","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IX","estrutura","TÍTULO IX","","Art. 239","","","","","TÍTULO IX","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: TÍTULO IX
Tipo: estrutura
Hierarquia: TÍTULO IX
Páginas: 661-661
TÍTULO IX","TÍTULO IX","titulo; dezembro","True","273","68"
"42","42","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IX > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E","estrutura","CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E","","Art. 239","","","","","CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E
Tipo: estrutura
Hierarquia: TÍTULO IX > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E
Páginas: 661-661
CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E","CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E","capitulo; unico; disposicoes; transitorias; dezembro; titulo","True","399","99"
"43","43","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IX > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E > FINAIS","estrutura","FINAIS","","Art. 239","","","","","FINAIS [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: FINAIS
Tipo: estrutura
Hierarquia: TÍTULO IX > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E > FINAIS
Páginas: 661-661
FINAIS [...]","FINAIS [...]","finais; dezembro; titulo; capitulo; unico; disposicoes; transitorias","True","332","83"
"44","44","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IX > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E > FINAIS","artigo","Art. 252","","Art. 252","","","","","Art. 252. Esta lei entra em vigor na data de sua publicação, com efeitos financeiros a partir do primeiro dia do mês subsequente.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 252
Tipo: artigo
Hierarquia: TÍTULO IX > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E > FINAIS
Páginas: 661-661
Art. 252. Esta lei entra em vigor na data de sua publicação, com efeitos financeiros a partir do primeiro dia do mês subsequente.","Art. 252. Esta lei entra em vigor na data de sua publicação, com efeitos financeiros a partir do primeiro dia do mês subsequente.","dezembro; titulo; capitulo; unico; disposicoes; transitorias; finais; esta; entra; vigor","True","448","112"
"45","45","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","661","661","TÍTULO IX > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E > FINAIS","artigo","Art. 253","","Art. 253","","","","","Art. 253. Ficam revogadas a Lei n. 1.711, de 28 de outubro de 1952, e respectiva legislação complementar, bem como as demais disposições em contrário.","","[]","0","Lei n. 1.711","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 253
Tipo: artigo
Hierarquia: TÍTULO IX > CAPÍTULO ÚNICO - DAS DISPOSIÇÕES TRANSITÓRIAS E > FINAIS
Páginas: 661-661
Art. 253. Ficam revogadas a Lei n. 1.711, de 28 de outubro de 1952, e respectiva legislação complementar, bem como as demais disposições em contrário.","Art. 253. Ficam revogadas a Lei n. 1.711, de 28 de outubro de 1952, e respectiva legislação complementar, bem como as demais disposições em contrário.","disposicoes; dezembro; titulo; capitulo; unico; transitorias; finais; ficam; revogadas; outubro","True","469","117"
