"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"196","196","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1295","CAPÍTULO II - DA INSPEÇÃO","paragrafo","Art. 41, §2º","Art. 41","Art. 41","§2º","","","","§ 2º Ultrapassado o prazo fixado no § 1º deste artigo sem a finalização do procedimento, o atraso será apurado pela Corregedoria Regional Eleitoral correspondente.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 41, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 41
Páginas: 1295-1295
§ 2º Ultrapassado o prazo fixado no § 1º deste artigo sem a finalização do procedimento, o atraso será apurado pela Corregedoria Regional Eleitoral correspondente.","§ 2º Ultrapassado o prazo fixado no § 1º deste artigo sem a finalização do procedimento, o atraso será apurado pela Corregedoria Regional Eleitoral correspondente.","provimento; fevereiro; capitulo; inspecao; ultrapassado; prazo; fixado; deste; artigo; finalizacao","True","479","119"
"197","197","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1295","CAPÍTULO II - DA INSPEÇÃO","artigo","Art. 42","","Art. 42","","","","","Art. 42. Concluída a autoinspeção anual pela autoridade judiciária, o respectivo roteiro deverá ser preenchido no sistema até a conclusão dos trabalhos.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 42
Tipo: artigo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Páginas: 1295-1295
Art. 42. Concluída a autoinspeção anual pela autoridade judiciária, o respectivo roteiro deverá ser preenchido no sistema até a conclusão dos trabalhos.","Art. 42. Concluída a autoinspeção anual pela autoridade judiciária, o respectivo roteiro deverá ser preenchido no sistema até a conclusão dos trabalhos.","provimento; fevereiro; capitulo; inspecao; concluida; autoinspecao; anual; autoridade; judiciaria; respectivo","True","435","108"
"198","198","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1295","CAPÍTULO II - DA INSPEÇÃO","paragrafo","Art. 42, Parágrafo único","Art. 42","Art. 42","Parágrafo único","","","","Parágrafo único. Identificada eventual irregularidade ou má prática na zona eleitoral inspecionada, a autoridade judiciária eleitoral orientará as servidoras e os servidores, elaborará relatório da autoinspeção e o enviará à Corregedoria Regional em até 30 (trinta) dias. Seção VIII Da autoinspeção inicial","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 42, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 42
Páginas: 1295-1295
Parágrafo único. Identificada eventual irregularidade ou má prática na zona eleitoral inspecionada, a autoridade judiciária eleitoral orientará as servidoras e os servidores, elaborará relatório da autoinspeção e o enviará à Corregedoria Regional em até 30 (trinta) dias. Seção VIII Da autoinspeção inicial","Parágrafo único. Identificada eventual irregularidade ou má prática na zona eleitoral inspecionada, a autoridade judiciária eleitoral orientará as servidoras e os servidores, elaborará relatório da autoinspeção e o enviará à Corregedoria...","paragrafo; unico; eleitoral; autoinspecao; provimento; fevereiro; capitulo; inspecao; identificada; eventual","True","634","158"
"199","199","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1295","CAPÍTULO II - DA INSPEÇÃO","artigo","Art. 43","","Art. 43","","","","","Art. 43. A autoinspeção inicial será realizada pela autoridade judiciária, no prazo máximo de 30 (trinta) dias da data em que assumir a titularidade da zona eleitoral, devendo, ao final dos trabalhos, preencher o roteiro e encerrar o procedimento no SInCo.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 43
Tipo: artigo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Páginas: 1295-1295
Art. 43. A autoinspeção inicial será realizada pela autoridade judiciária, no prazo máximo de 30 (trinta) dias da data em que assumir a titularidade da zona eleitoral, devendo, ao final dos trabalhos, preencher o roteiro e encerrar o procedimento no SInCo.","Art. 43. A autoinspeção inicial será realizada pela autoridade judiciária, no prazo máximo de 30 (trinta) dias da data em que assumir a titularidade da zona eleitoral, devendo, ao final dos trabalhos, preencher o roteiro e encerrar o...","provimento; fevereiro; capitulo; inspecao; autoinspecao; inicial; sera; realizada; autoridade; judiciaria","True","539","134"
"200","200","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1295","CAPÍTULO II - DA INSPEÇÃO","paragrafo","Art. 43, §1º","Art. 43","Art. 43","§1º","","","","§ 1º O procedimento poderá ser dispensado, a critério da Corregedoria Regional respectiva, nas seguintes hipóteses:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 43, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 43
Páginas: 1295-1295
§ 1º O procedimento poderá ser dispensado, a critério da Corregedoria Regional respectiva, nas seguintes hipóteses:","§ 1º O procedimento poderá ser dispensado, a critério da Corregedoria Regional respectiva, nas seguintes hipóteses:","provimento; fevereiro; capitulo; inspecao; procedimento; podera; dispensado; criterio; corregedoria; regional","True","431","107"
"201","201","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1295","CAPÍTULO II - DA INSPEÇÃO","inciso","Art. 43, §1º, I","Art. 43, §1º","Art. 43","§1º","I","","","I - quando a assunção da autoridade judiciária na zona eleitoral ocorrer no período de 90 (noventa) dias anteriores ou posteriores à realização de autoinspeção;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 43, §1º, I
Tipo: inciso
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 43, §1º
Páginas: 1295-1295
I - quando a assunção da autoridade judiciária na zona eleitoral ocorrer no período de 90 (noventa) dias anteriores ou posteriores à realização de autoinspeção;","I - quando a assunção da autoridade judiciária na zona eleitoral ocorrer no período de 90 (noventa) dias anteriores ou posteriores à realização de autoinspeção;","provimento; fevereiro; capitulo; inspecao; quando; assuncao; autoridade; judiciaria; zona; eleitoral","True","481","120"
"202","202","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1295","CAPÍTULO II - DA INSPEÇÃO","inciso","Art. 43, §1º, II","Art. 43, §1º","Art. 43","§1º","II","","","II - quando a autoridade judiciária tiver presidido a autoinspeção anual.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 43, §1º, II
Tipo: inciso
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 43, §1º
Páginas: 1295-1295
II - quando a autoridade judiciária tiver presidido a autoinspeção anual.","II - quando a autoridade judiciária tiver presidido a autoinspeção anual.","provimento; fevereiro; capitulo; inspecao; quando; autoridade; judiciaria; tiver; presidido; autoinspecao","True","395","98"
"203","203","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1295","CAPÍTULO II - DA INSPEÇÃO","paragrafo","Art. 43, §2º","Art. 43","Art. 43","§2º","","","","§ 2º Quando a assunção ocorrer no período eleitoral, a critério da Corregedoria Regional Eleitoral, o procedimento poderá ser realizado em até 30 (trinta) dias após o pleito.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 43, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 43
Páginas: 1295-1295
§ 2º Quando a assunção ocorrer no período eleitoral, a critério da Corregedoria Regional Eleitoral, o procedimento poderá ser realizado em até 30 (trinta) dias após o pleito.","§ 2º Quando a assunção ocorrer no período eleitoral, a critério da Corregedoria Regional Eleitoral, o procedimento poderá ser realizado em até 30 (trinta) dias após o pleito.","eleitoral; provimento; fevereiro; capitulo; inspecao; quando; assuncao; ocorrer; periodo; criterio","True","490","122"
"204","204","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1295","1296","CAPÍTULO II - DA INSPEÇÃO","artigo","Art. 44","","Art. 44","","","","","Art. 44. Durante as autoinspeções iniciais nas zonas eleitorais, a autoridade judicial verificará a regularidade dos serviços eleitorais e de outras atividades, de acordo com o roteiro disponibilizado pela Corregedoria Regional Eleitoral. Seção IX Da autoinspeção final","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 44
Tipo: artigo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Páginas: 1295-1296
Art. 44. Durante as autoinspeções iniciais nas zonas eleitorais, a autoridade judicial verificará a regularidade dos serviços eleitorais e de outras atividades, de acordo com o roteiro disponibilizado pela Corregedoria Regional Eleitoral. Seção IX Da autoinspeção final","Art. 44. Durante as autoinspeções iniciais nas zonas eleitorais, a autoridade judicial verificará a regularidade dos serviços eleitorais e de outras atividades, de acordo com o roteiro disponibilizado pela Corregedoria Regional Eleitoral...","eleitorais; provimento; fevereiro; capitulo; inspecao; durante; autoinspecoes; iniciais; zonas; autoridade","True","552","138"
"205","205","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO II - DA INSPEÇÃO","artigo","Art. 45","","Art. 45","","","","","Art. 45. Antes da extinção da zona eleitoral, a autoridade judiciária eleitoral que nela exerça jurisdição deverá realizar a autoinspeção final do órgão judicial, aplicadas, no que couber, as regras deste provimento relativas à autoinspeção inicial.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 45
Tipo: artigo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Páginas: 1296-1296
Art. 45. Antes da extinção da zona eleitoral, a autoridade judiciária eleitoral que nela exerça jurisdição deverá realizar a autoinspeção final do órgão judicial, aplicadas, no que couber, as regras deste provimento relativas à autoinspeção inicial.","Art. 45. Antes da extinção da zona eleitoral, a autoridade judiciária eleitoral que nela exerça jurisdição deverá realizar a autoinspeção final do órgão judicial, aplicadas, no que couber, as regras deste provimento relativas à...","provimento; eleitoral; autoinspecao; fevereiro; capitulo; inspecao; antes; extincao; zona; autoridade","True","532","133"
"206","206","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO II - DA INSPEÇÃO","paragrafo","Art. 45, §1º","Art. 45","Art. 45","§1º","","","","§ 1º O roteiro de autoinspeção final conterá quesito que permita o registro de informações detalhadas sobre o acervo transferido, tais como classe, quantidade, fase processual e se há autos com vista.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 45, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 45
Páginas: 1296-1296
§ 1º O roteiro de autoinspeção final conterá quesito que permita o registro de informações detalhadas sobre o acervo transferido, tais como classe, quantidade, fase processual e se há autos com vista.","§ 1º O roteiro de autoinspeção final conterá quesito que permita o registro de informações detalhadas sobre o acervo transferido, tais como classe, quantidade, fase processual e se há autos com vista.","provimento; fevereiro; capitulo; inspecao; roteiro; autoinspecao; final; contera; quesito; permita","True","516","129"
"207","207","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO II - DA INSPEÇÃO","paragrafo","Art. 45, §2º","Art. 45","Art. 45","§2º","","","","§ 2º O procedimento previsto no caput poderá ser dispensado pela Corregedoria Regional quando a extinção da zona eleitoral ocorrer no período de 60 (sessenta) dias posteriores à realização de autoinspeção anual ou de inspeção de ciclo.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 45, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 45
Páginas: 1296-1296
§ 2º O procedimento previsto no caput poderá ser dispensado pela Corregedoria Regional quando a extinção da zona eleitoral ocorrer no período de 60 (sessenta) dias posteriores à realização de autoinspeção anual ou de inspeção de ciclo.","§ 2º O procedimento previsto no caput poderá ser dispensado pela Corregedoria Regional quando a extinção da zona eleitoral ocorrer no período de 60 (sessenta) dias posteriores à realização de autoinspeção anual ou de inspeção de ciclo.","inspecao; provimento; fevereiro; capitulo; procedimento; previsto; caput; podera; dispensado; corregedoria","True","551","137"
"208","208","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","estrutura","CAPÍTULO III - DAS CORREIÇÕES","","Art. 45","§2º","","","","CAPÍTULO III - DAS CORREIÇÕES","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: CAPÍTULO III - DAS CORREIÇÕES
Tipo: estrutura
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Páginas: 1296-1296
CAPÍTULO III - DAS CORREIÇÕES","CAPÍTULO III - DAS CORREIÇÕES","capitulo; correicoes; provimento; fevereiro","True","341","85"
"209","209","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","artigo","Art. 46","","Art. 46","","","","","Art. 46. As correições poderão ser realizadas a qualquer tempo, instaurando-se mediante ato da Corregedoria Eleitoral competente, publicado com pelo menos 2 (dois) dias de antecedência em relação ao início dos trabalhos.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 46
Tipo: artigo
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Páginas: 1296-1296
Art. 46. As correições poderão ser realizadas a qualquer tempo, instaurando-se mediante ato da Corregedoria Eleitoral competente, publicado com pelo menos 2 (dois) dias de antecedência em relação ao início dos trabalhos.","Art. 46. As correições poderão ser realizadas a qualquer tempo, instaurando-se mediante ato da Corregedoria Eleitoral competente, publicado com pelo menos 2 (dois) dias de antecedência em relação ao início dos trabalhos.","correicoes; provimento; fevereiro; capitulo; poderao; realizadas; qualquer; tempo; instaurando; mediante","True","507","126"
"210","210","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","paragrafo","Art. 46, §1º","Art. 46","Art. 46","§1º","","","","§ 1º Em caso de extrema urgência ou em virtude de relevante motivação devidamente fundamentada, a correição poderá ser realizada sem comunicação prévia e independentemente de ciência da autoridade responsável pelo órgão ou unidade submetida ao procedimento.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 46, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Dispositivo pai: Art. 46
Páginas: 1296-1296
§ 1º Em caso de extrema urgência ou em virtude de relevante motivação devidamente fundamentada, a correição poderá ser realizada sem comunicação prévia e independentemente de ciência da autoridade responsável pelo órgão ou unidade submetida ao procedimento.","§ 1º Em caso de extrema urgência ou em virtude de relevante motivação devidamente fundamentada, a correição poderá ser realizada sem comunicação prévia e independentemente de ciência da autoridade responsável pelo órgão ou unidade...","provimento; fevereiro; capitulo; correicoes; caso; extrema; urgencia; virtude; relevante; motivacao","True","577","144"
"211","211","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","paragrafo","Art. 46, §2º","Art. 46","Art. 46","§2º","","","","§ 2º Os fatos apurados e eventuais providências determinadas pela autoridade judiciária que presidir os trabalhos constarão de relatório preliminar, que será comunicado às autoridades responsáveis pelo órgão submetido ao procedimento, a fim de que possam se manifestar no prazo de 10 (dez) dias.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 46, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Dispositivo pai: Art. 46
Páginas: 1296-1296
§ 2º Os fatos apurados e eventuais providências determinadas pela autoridade judiciária que presidir os trabalhos constarão de relatório preliminar, que será comunicado às autoridades responsáveis pelo órgão submetido ao procedimento, a fim de que possam se manifestar no prazo de 10 (dez) dias.","§ 2º Os fatos apurados e eventuais providências determinadas pela autoridade judiciária que presidir os trabalhos constarão de relatório preliminar, que será comunicado às autoridades responsáveis pelo órgão submetido ao procedimento, a...","provimento; fevereiro; capitulo; correicoes; fatos; apurados; eventuais; providencias; determinadas; autoridade","True","615","153"
"212","212","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","paragrafo","Art. 46, §3º","Art. 46","Art. 46","§3º","","","","§ 3º Transcorrido o prazo estabelecido no § 2º deste artigo, com ou sem manifestação, a autoridade judiciária eleitoral que presidir o procedimento assentará o relatório definitivo, do qual fará entrega à Corregedoria Eleitoral ou à Presidência do Tribunal Eleitoral, submetendo-o, quando necessário, ao Plenário do Tribunal Eleitoral.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 46, §3º
Tipo: paragrafo
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Dispositivo pai: Art. 46
Páginas: 1296-1296
§ 3º Transcorrido o prazo estabelecido no § 2º deste artigo, com ou sem manifestação, a autoridade judiciária eleitoral que presidir o procedimento assentará o relatório definitivo, do qual fará entrega à Corregedoria Eleitoral ou à Presidência do Tribunal Eleitoral, submetendo-o, quando necessário, ao Plenário do Tribunal Eleitoral.","§ 3º Transcorrido o prazo estabelecido no § 2º deste artigo, com ou sem manifestação, a autoridade judiciária eleitoral que presidir o procedimento assentará o relatório definitivo, do qual fará entrega à Corregedoria Eleitoral ou à...","eleitoral; tribunal; provimento; fevereiro; capitulo; correicoes; transcorrido; prazo; estabelecido; deste","True","655","163"
"213","213","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","artigo","Art. 47","","Art. 47","","","","","Art. 47. O relatório definitivo da correição descreverá a atividade correcional desenvolvida e as recomendações feitas, com sua fundamentação.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 47
Tipo: artigo
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Páginas: 1296-1296
Art. 47. O relatório definitivo da correição descreverá a atividade correcional desenvolvida e as recomendações feitas, com sua fundamentação.","Art. 47. O relatório definitivo da correição descreverá a atividade correcional desenvolvida e as recomendações feitas, com sua fundamentação.","provimento; fevereiro; capitulo; correicoes; relatorio; definitivo; correicao; descrevera; atividade; correcional","True","429","107"
"214","214","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","paragrafo","Art. 47, §1º","Art. 47","Art. 47","§1º","","","","§ 1º O relatório conterá eventuais medidas adotadas pela autoridade judiciária eleitoral que presidir os trabalhos e, quando for o caso, as propostas destinadas a suprir as necessidades ou deficiências constatadas.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 47, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Dispositivo pai: Art. 47
Páginas: 1296-1296
§ 1º O relatório conterá eventuais medidas adotadas pela autoridade judiciária eleitoral que presidir os trabalhos e, quando for o caso, as propostas destinadas a suprir as necessidades ou deficiências constatadas.","§ 1º O relatório conterá eventuais medidas adotadas pela autoridade judiciária eleitoral que presidir os trabalhos e, quando for o caso, as propostas destinadas a suprir as necessidades ou deficiências constatadas.","provimento; fevereiro; capitulo; correicoes; relatorio; contera; eventuais; medidas; adotadas; autoridade","True","534","133"
"215","215","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","paragrafo","Art. 47, §2º","Art. 47","Art. 47","§2º","","","","§ 2º A Corregedoria Eleitoral, antes de submeter o relatório ao Plenário, poderá requisitar informações complementares à autoridade judiciária responsável pelo órgão em que foi realizada a correição, fixando o respectivo prazo.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 47, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Dispositivo pai: Art. 47
Páginas: 1296-1296
§ 2º A Corregedoria Eleitoral, antes de submeter o relatório ao Plenário, poderá requisitar informações complementares à autoridade judiciária responsável pelo órgão em que foi realizada a correição, fixando o respectivo prazo.","§ 2º A Corregedoria Eleitoral, antes de submeter o relatório ao Plenário, poderá requisitar informações complementares à autoridade judiciária responsável pelo órgão em que foi realizada a correição, fixando o respectivo prazo.","provimento; fevereiro; capitulo; correicoes; corregedoria; eleitoral; antes; submeter; relatorio; plenario","True","547","136"
"216","216","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO III - DAS CORREIÇÕES","artigo","Art. 48","","Art. 48","","","","","Art. 48. Aplicam-se ao procedimento da correição, no que couber, as disposições deste provimento relativas à inspeção.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 48
Tipo: artigo
Hierarquia: CAPÍTULO III - DAS CORREIÇÕES
Páginas: 1296-1296
Art. 48. Aplicam-se ao procedimento da correição, no que couber, as disposições deste provimento relativas à inspeção.","Art. 48. Aplicam-se ao procedimento da correição, no que couber, as disposições deste provimento relativas à inspeção.","provimento; fevereiro; capitulo; correicoes; aplicam; procedimento; correicao; couber; disposicoes; deste","True","405","101"
