sentido,titulo,data,tipo,num,ano
so_no_ensaio,ATA DA 109ª SESSÃO ORDINÁRIA EM 27 DE SETEMBRO DE 1937,1937-09-27,ordinaria,109,1937
so_no_ensaio,ATA DA 111ª SESSÃO ORDINÁRIA EM 1º DE OUTUBRO DE 1937,1937-10-01,ordinaria,111,1937
so_no_ensaio,ATA DA 112ª SESSÃO ORDINÁRIA EM 4 DE OUTUBRO DE 1937,1937-10-04,ordinaria,112,1937
so_no_ensaio,ATA DA 113ª SESSÃO ORDINÁRIA EM 6 DE OUTUBRO DE 1937,1937-10-06,ordinaria,113,1937
so_no_ensaio,ATA DA 115ª SESSÃO ORDINÁRIA EM 11 DE OUTUBRO DE 1937,1937-10-11,ordinaria,115,1937
so_no_ensaio,ATA DA 116ª SESSÃO ORDINÁRIA EM 13 DE OUTUBRO DE 1937,1937-10-13,ordinaria,116,1937
so_no_ensaio,ATA DA 118ª SESSÃO ORDINÁRIA EM 18 DE OUTUBRO DE 1937,1937-10-18,ordinaria,118,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 28 DE MAIO DE 1932",1932-05-28,ordinaria,,1932
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 24 DE JUNHO DE 1932",1932-06-24,extraordinaria,,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE JUNHO DE 1932",1932-06-25,ordinaria,,1932
so_no_banco,"ATA DA 1ª SESSÃO ORDINÁRIA, EM 2 DE JULHO DE 1932",1932-07-02,ordinaria,1,1932
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 8 DE JULHO DE 1932",1932-07-08,extraordinaria,,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE JULHO DE 1932",1932-07-09,ordinaria,,1932
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 15 DE JULHO DE 1932",1932-07-15,extraordinaria,,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 16 DE JULHO DE 1932",1932-07-16,ordinaria,,1932
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 29 DE JULHO DE 1932",1932-07-29,extraordinaria,,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 30 DE JULHO DE 1932",1932-07-30,ordinaria,,1932
so_no_banco,"ATA DA SESSÃO, EM 2 DE AGOSTO DE 1932",1932-08-02,,,1932
so_no_banco,"ATA DA 14ª SESSÃO, EM 2 DE AGOSTO DE 1932",1932-08-02,,14,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 6 DE AGOSTO DE 1932",1932-08-06,ordinaria,,1932
so_no_banco,"ATA DA SESSÃO, EM 9 DE AGOSTO DE 1932",1932-08-09,,,1932
so_no_banco,"ATA DA 16ª SESSÃO, EM 16 DE AGOSTO DE 1932",1932-08-16,,16,1932
so_no_banco,"ATA DA 17ª SESSÃO, EM 19 DE AGOSTO DE 1932",1932-08-19,,17,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 20 DE AGOSTO DE 1932",1932-08-20,ordinaria,,1932
so_no_banco,"ATA DA 18ª SESSÃO, EM 23 DE AGOSTO DE 1932",1932-08-23,,18,1932
so_no_banco,"ATA DA SESSÃO, EM 24 DE AGOSTO DE 1932",1932-08-24,,,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE AGOSTO DE 1932",1932-08-27,ordinaria,,1932
so_no_banco,"ATA DA SESSÃO, EM 29 DE AGOSTO DE 1932",1932-08-29,,,1932
so_no_banco,"ATA DA 20ª SESSÃO, EM 6 DE SETEMBRO DE 1932",1932-09-06,,20,1932
so_no_banco,"ATA DA 21ª SESSÃO, EM 9 DE SETEMBRO DE 1932",1932-09-09,,21,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 10 DE SETEMBRO DE 1932",1932-09-10,ordinaria,,1932
so_no_banco,"ATA DA 22ª SESSÃO, EM 13 DE SETEMBRO DE 1932",1932-09-13,,22,1932
so_no_banco,"ATA DA 23ª SESSÃO, EM 16 DE SETEMBRO DE 1932",1932-09-16,,23,1932
so_no_banco,"ATA DA 24ª SESSÃO, EM 20 DE SETEMBRO DE 1932",1932-09-20,,24,1932
so_no_banco,"ATA DA SESSÃO, EM 23 DE SETEMBRO DE 1932",1932-09-23,,,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 24 DE SETEMBRO DE 1932",1932-09-24,ordinaria,,1932
so_no_banco,"ATA DA 26ª SESSÃO, EM 27 DE SETEMBRO DE 1932",1932-09-27,,26,1932
so_no_banco,"ATA DA SESSÃO, EM 30 DE SETEMBRO DE 1932",1932-09-30,,,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 1 DE OUTUBRO DE 1932",1932-10-01,ordinaria,,1932
so_no_banco,"ATA DA 28ª SESSÃO, EM 4 DE OUTUBRO DE 1932",1932-10-04,,28,1932
so_no_banco,"ATA DA 29ª SESSÃO, EM 7 DE OUTUBRO DE 1932",1932-10-07,,29,1932
so_no_banco,"ATA DA 30ª SESSÃO, EM 11 DE OUTUBRO DE 1932",1932-10-11,,30,1932
so_no_banco,"ATA DA SESSÃO, EM 15 DE OUTUBRO DE 1932",1932-10-15,,,1932
so_no_banco,"ATA DA 32ª SESSÃO, EM 18 DE OUTUBRO DE 1932",1932-10-18,,32,1932
so_no_banco,"ATA DA SESSÃO, EM 21 DE OUTUBRO DE 1932",1932-10-21,,,1932
so_no_banco,"ATA DA 33ª SESSÃO, EM 21 DE OUTUBRO DE 1932",1932-10-21,,33,1932
so_no_banco,"ATA DA SESSÃO, EM 25 DE OUTUBRO DE 1932",1932-10-25,,,1932
so_no_banco,"ATA DA 34ª SESSÃO, EM 25 DE OUTUBRO DE 1932",1932-10-25,,34,1932
so_no_banco,"ATA DA SESSÃO, EM 28 DE OUTUBRO DE 1932",1932-10-28,,,1932
so_no_banco,"ATA DA 36ª SESSÃO, EM 31 DE OUTUBRO DE 1932",1932-10-31,,36,1932
so_no_banco,"ATA DA SESSÃO, EM 3 DE NOVEMBRO DE 1932",1932-11-03,,,1932
so_no_banco,"ATA DA SESSÃO, EM 4 DE NOVEMBRO DE 1932",1932-11-04,,,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE NOVEMBRO DE 1932",1932-11-05,ordinaria,,1932
so_no_banco,"ATA DA 39ª SESSÃO, EM 11 DE NOVEMBRO DE 1932",1932-11-11,,39,1932
so_no_banco,"ATA DA 40ª SESSÃO, EM 16 DE NOVEMBRO DE 1932",1932-11-16,,40,1932
so_no_banco,"ATA DA 41ª SESSÃO, EM 18 DE NOVEMBRO DE 1932",1932-11-18,,41,1932
so_no_banco,"ATA DA SESSÃO, EM 19 DE NOVEMBRO DE 1932",1932-11-19,,,1932
so_no_banco,"ATA DA SESSÃO, EM 21 DE NOVEMBRO DE 1932",1932-11-21,,,1932
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 21 DE NOVEMBRO DE 1932",1932-11-21,extraordinaria,,1932
so_no_banco,"ATA DA 42ª SESSÃO, EM 22 DE NOVEMBRO DE 1932",1932-11-22,,42,1932
so_no_banco,"ATA DA SESSÃO, EM 24 DE NOVEMBRO DE 1932",1932-11-24,,,1932
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 24 DE NOVEMBRO DE 1932",1932-11-24,extraordinaria,,1932
so_no_banco,"ATA DA SESSÃO, EM 26 DE NOVEMBRO DE 1932",1932-11-26,,,1932
so_no_banco,"ATA DA 28ª SESSÃO, EM 3 DE DEZEMBRO DE 1932",1932-12-03,,28,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 23 DE DEZEMBRO DE 1932",1932-12-23,ordinaria,,1932
so_no_banco,"ATA DA 53ª SESSÃO, EM 27 DE DEZEMBRO DE 1932",1932-12-27,,53,1932
so_no_banco,"ATA DA 54ª SESSÃO, EM 30 DE DEZEMBRO DE 1932",1932-12-30,,54,1932
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 2 DE JANEIRO DE 1933",1933-01-02,ordinaria,,1933
so_no_banco,"ATA DA 56ª SESSÃO, EM 6 DE JANEIRO DE 1933",1933-01-06,,56,1933
so_no_banco,"ATA DA 57ª SESSÃO, EM 10 DE JANEIRO DE 1933",1933-01-10,,57,1933
so_no_banco,"ATA DA 59ª SESSÃO, EM 17 DE JANEIRO DE 1933",1933-01-17,,59,1933
so_no_banco,"ATA DA SESSÃO, EM 20 DE JANEIRO DE 1933",1933-01-20,,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 7 DE FEVEREIRO DE 1933",1933-02-07,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO, EM 31 DE MARCO DE 1933",1933-03-31,,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 31 DE MARCO DE 1933",1933-03-31,ordinaria,,1933
so_no_banco,"ATA DA 80ª SESSÃO, EM 4 DE ABRIL DE 1933",1933-04-04,,80,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 7 DE ABRIL DE 1933",1933-04-07,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 11 DE ABRIL DE 1933",1933-04-11,ordinaria,,1933
so_no_banco,"ATA DA 29ª SESSÃO ORDINÁRIA, EM 15 DE ABRIL DE 1933",1933-04-15,ordinaria,29,1933
so_no_banco,"ATA DA 30ª SESSÃO ORDINÁRIA, EM 18 DE ABRIL DE 1933",1933-04-18,ordinaria,30,1933
so_no_banco,"ATA DA 2ª SESSÃO EXTRAORDINÁRIA, EM 22 DE ABRIL DE 1933",1933-04-22,extraordinaria,2,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE ABRIL DE 1933",1933-04-25,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 10 DE MAIO DE 1933",1933-05-10,extraordinaria,,1933
so_no_banco,"ATA DA SESSÃO, EM 17 DE MAIO DE 1933",1933-05-17,,,1933
so_no_banco,"ATA DA 98ª SESSÃO, EM 19 DE MAIO DE 1933",1933-05-19,,98,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 19 DE MAIO DE 1933",1933-05-19,ordinaria,,1933
so_no_banco,"ATA DA 99ª SESSÃO, EM 26 DE MAIO DE 1933",1933-05-26,,99,1933
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 26 DE MAIO DE 1933",1933-05-26,extraordinaria,,1933
so_no_banco,"ATA DA 23ª SESSÃO EXTRAORDINÁRIA, EM 26 DE MAIO DE 1933",1933-05-26,extraordinaria,23,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 26 DE MAIO DE 1933",1933-05-26,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 26 DE MAIO DE 1933",1933-05-26,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE MAIO DE 1933",1933-05-27,ordinaria,,1933
so_no_banco,"ATA DA 100ª SESSÃO, EM 30 DE MAIO DE 1933",1933-05-30,,100,1933
so_no_banco,"ATA DA 101ª SESSÃO, EM 2 DE JUNHO DE 1933",1933-06-02,,101,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 2 DE JUNHO DE 1933",1933-06-02,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 5 DE JUNHO DE 1933",1933-06-05,extraordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 6 DE JUNHO DE 1933",1933-06-06,ordinaria,,1933
so_no_banco,"ATA DA 45ª SESSÃO ORDINÁRIA, EM 13 DE JUNHO DE 1933",1933-06-13,ordinaria,45,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 17 DE JUNHO DE 1933",1933-06-17,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 17 DE JUNHO DE 1933",1933-06-17,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 20 DE JUNHO DE 1933",1933-06-20,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE JUNHO DE 1933",1933-06-27,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 30 DE JUNHO DE 1933",1933-06-30,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 4 DE JULHO DE 1933",1933-07-04,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 7 DE JULHO DE 1933",1933-07-07,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 14 DE JULHO DE 1933",1933-07-14,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 18 DE JULHO DE 1933",1933-07-18,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 21 DE JULHO DE 1933",1933-07-21,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE JULHO DE 1933",1933-07-25,ordinaria,,1933
so_no_banco,"ATA DA 61ª SESSÃO, EM 4 DE AGOSTO DE 1933",1933-08-04,,61,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 4 DE AGOSTO DE 1933",1933-08-04,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE AGOSTO DE 1933",1933-08-08,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO, EM 11 DE AGOSTO DE 1933",1933-08-11,,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 11 DE AGOSTO DE 1933",1933-08-11,ordinaria,,1933
so_no_banco,"ATA DA 03ª SESSÃO ORDINÁRIA, EM 11 DE AGOSTO DE 1933",1933-08-11,ordinaria,3,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 15 DE AGOSTO DE 1933",1933-08-15,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 15 DE AGOSTO DE 1933",1933-08-15,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 18 DE AGOSTO DE 1933",1933-08-18,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 18 DE AGOSTO DE 1933",1933-08-18,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 22 DE AGOSTO DE 1933",1933-08-22,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 22 DE AGOSTO DE 1933",1933-08-22,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE AGOSTO DE 1933",1933-08-25,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE AGOSTO DE 1933",1933-08-25,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE AGOSTO DE 1933",1933-08-25,ordinaria,,1933
so_no_banco,"ATA DA 08ª SESSÃO ORDINÁRIA, EM 29 DE AGOSTO DE 1933",1933-08-29,ordinaria,8,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",1933-09-01,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",1933-09-01,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",1933-09-01,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE SETEMBRO DE 1933",1933-09-05,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE SETEMBRO DE 1933",1933-09-05,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE SETEMBRO DE 1933",1933-09-05,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE SETEMBRO DE 1933",1933-09-05,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE SETEMBRO DE 1933",1933-09-08,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE SETEMBRO DE 1933",1933-09-08,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE SETEMBRO DE 1933",1933-09-08,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE SETEMBRO DE 1933",1933-09-12,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE SETEMBRO DE 1933",1933-09-12,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 19 DE SETEMBRO DE 1933",1933-09-19,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 21 DE SETEMBRO DE 1933",1933-09-21,extraordinaria,,1933
so_no_banco,"ATA DA 5ª SESSÃO EXTRAORDINÁRIA, EM 21 DE SETEMBRO DE 1933",1933-09-21,extraordinaria,5,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 22 DE SETEMBRO DE 1933",1933-09-22,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 22 DE SETEMBRO DE 1933",1933-09-22,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 26 DE SETEMBRO DE 1933",1933-09-26,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 29 DE SETEMBRO DE 1933",1933-09-29,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 3 DE OUTUBRO DE 1933",1933-10-03,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 6 DE OUTUBRO DE 1933",1933-10-06,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 6 DE OUTUBRO DE 1933",1933-10-06,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 10 DE OUTUBRO DE 1933",1933-10-10,ordinaria,,1933
so_no_banco,"ATA DA 31ª SESSÃO, EM 14 DE OUTUBRO DE 1933",1933-10-14,,31,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 17 DE OUTUBRO DE 1933",1933-10-17,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 20 DE OUTUBRO DE 1933",1933-10-20,ordinaria,,1933
so_no_banco,"ATA DA 63ª SESSÃO ORDINÁRIA, EM 20 DE OUTUBRO DE 1933",1933-10-20,ordinaria,63,1933
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 23 DE OUTUBRO DE 1933",1933-10-23,extraordinaria,,1933
so_no_banco,"ATA DA 29ª SESSÃO EXTRAORDINÁRIA, EM 23 DE OUTUBRO DE 1933",1933-10-23,extraordinaria,29,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 24 DE OUTUBRO DE 1933",1933-10-24,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 24 DE OUTUBRO DE 1933",1933-10-24,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE OUTUBRO DE 1933",1933-10-27,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 3 DE NOVEMBRO DE 1933",1933-11-03,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 3 DE NOVEMBRO DE 1933",1933-11-03,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 7 DE NOVEMBRO DE 1933",1933-11-07,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 7 DE NOVEMBRO DE 1933",1933-11-07,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 9 DE NOVEMBRO DE 1933",1933-11-09,extraordinaria,,1933
so_no_banco,"ATA DA 31ª SESSÃO EXTRAORDINÁRIA, EM 9 DE NOVEMBRO DE 1933",1933-11-09,extraordinaria,31,1933
so_no_banco,"ATA DA SESSÃO, EM 10 DE NOVEMBRO DE 1933",1933-11-10,,,1933
so_no_banco,"ATA DA SESSÃO, EM 10 DE NOVEMBRO DE 1933",1933-11-10,,,1933
so_no_banco,"ATA DA 1ª SESSÃO, EM 10 DE NOVEMBRO DE 1933",1933-11-10,,1,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 10 DE NOVEMBRO DE 1933",1933-11-10,ordinaria,,1933
so_no_banco,"ATA DA 120ª SESSÃO ORDINÁRIA, EM 22 DE NOVEMBRO DE 1933",1933-11-22,ordinaria,120,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 24 DE NOVEMBRO DE 1933",1933-11-24,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 24 DE NOVEMBRO DE 1933",1933-11-24,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 28 DE NOVEMBRO DE 1933",1933-11-28,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 1 DE DEZEMBRO DE 1933",1933-12-01,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE DEZEMBRO DE 1933",1933-12-05,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE DEZEMBRO DE 1933",1933-12-08,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE DEZEMBRO DE 1933",1933-12-08,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE DEZEMBRO DE 1933",1933-12-12,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 15 DE DEZEMBRO DE 1933",1933-12-15,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 19 DE DEZEMBRO DE 1933",1933-12-19,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 22 DE DEZEMBRO DE 1933",1933-12-22,ordinaria,,1933
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 2 DE JANEIRO DE 1934",1934-01-02,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 2 DE JANEIRO DE 1934",1934-01-02,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE JANEIRO DE 1934",1934-01-05,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE JANEIRO DE 1934",1934-01-09,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE JANEIRO DE 1934",1934-01-12,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 16 DE JANEIRO DE 1934",1934-01-16,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 20 DE JANEIRO DE 1934",1934-01-20,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 23 DE JANEIRO DE 1934",1934-01-23,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 2 DE FEVEREIRO DE 1934",1934-02-02,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 6 DE FEVEREIRO DE 1934",1934-02-06,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 16 DE FEVEREIRO DE 1934",1934-02-16,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 6 DE MARCO DE 1934",1934-03-06,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE MARCO DE 1934",1934-03-09,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 13 DE MARCO DE 1934",1934-03-13,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 16 DE MARCO DE 1934",1934-03-16,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 20 DE MARCO DE 1934",1934-03-20,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 23 DE MARCO DE 1934",1934-03-23,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE MARCO DE 1934",1934-03-27,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 31 DE MARCO DE 1934",1934-03-31,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 6 DE ABRIL DE 1934",1934-04-06,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 13 DE ABRIL DE 1934",1934-04-13,ordinaria,,1934
so_no_banco,"ATA DA 30ª SESSÃO ORDINÁRIA, EM 8 DE MAIO DE 1934",1934-05-08,ordinaria,30,1934
so_no_banco,"ATA DA SESSÃO, EM 11 DE MAIO DE 1934",1934-05-11,,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 22 DE MAIO DE 1934",1934-05-22,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE MAIO DE 1934",1934-05-25,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 29 DE MAIO DE 1934",1934-05-29,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 1 DE JUNHO DE 1934",1934-06-01,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE JUNHO DE 1934",1934-06-05,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE JUNHO DE 1934",1934-06-12,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 15 DE JUNHO DE 1934",1934-06-15,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 27 DE JULHO DE 1934",1934-07-27,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 7 DE AGOSTO DE 1934",1934-08-07,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 21 DE AGOSTO DE 1934",1934-08-21,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO, EM 22 DE AGOSTO DE 1934",1934-08-22,,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 24 DE AGOSTO DE 1934",1934-08-24,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO, EM 28 DE AGOSTO DE 1934",1934-08-28,,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 28 DE AGOSTO DE 1934",1934-08-28,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 4 DE SETEMBRO DE 1934",1934-09-04,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 8 DE SETEMBRO DE 1934",1934-09-08,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 11 DE SETEMBRO DE 1934",1934-09-11,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 18 DE SETEMBRO DE 1934",1934-09-18,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 28 DE SETEMBRO DE 1934",1934-09-28,extraordinaria,,1934
