row_idx,ID,numero_processo,ramo,link_1,status_api,texto_original_recuperado_html,tema_len,contexto_len,tese_len,bullet_points_len,punchline_len
25516,25517,60009117,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469533,ok,sim,84,623,452,397,70
25517,25518,60009794,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3467233,ok,sim,79,758,324,517,116
25518,25519,60026657,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3472910,ok,sim,97,778,324,498,101
25519,25520,60026952,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3473721,ok,sim,89,754,519,554,101
25520,25521,60027349,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469623,ok,sim,94,477,544,626,119
25521,25522,60030725,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3482700,ok,sim,94,725,654,625,136
25522,25523,60031959,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3465933,ok,sim,78,708,321,494,118
25523,25524,60036857,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3472640,ok,sim,86,792,500,454,117
25524,25525,60037761,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469534Infojur%20Outubro%20-%202%C2%AA%20Quinzena.doc,ok,sim,83,626,451,480,109
25525,25526,60045912,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3464178,ok,sim,83,506,298,556,85
25526,25527,60050373,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3462974,ok,sim,91,582,448,438,66
25527,25528,60056903,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3475417,ok,sim,79,634,381,691,134
25528,25529,60070841,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481796,ok,sim,60,494,297,450,72
25529,25530,60076867,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3460881,ok,sim,102,503,361,509,102
25530,25531,60383350,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3486907,ok,sim,75,649,379,617,135
25531,25532,60637615,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3487713,ok,sim,65,520,359,680,93
25532,25533,772,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=772/processoClasse=CTA/decisaoData=20020402,ok,sim,101,739,496,613,71
25533,25534,782,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=782/processoClasse=CTA/decisaoData=20021112,ok,sim,88,588,630,588,102
25534,25535,783,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=783/processoClasse=CTA/decisaoData=20020502,ok,sim,74,481,374,422,133
25535,25536,786,Condutas vedadas a agentes públicos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=786/processoClasse=CTA/decisaoData=20020502,ok,sim,70,626,527,498,86
25536,25537,1,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3459875,ok,sim,83,491,294,428,108
25537,25538,106,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=106/processoClasse=RCPR/decisaoData=20021015,ok,sim,85,465,348,379,115
25538,25539,1258,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1258/processoClasse=CTA/decisaoData=20060608,ok,sim,66,384,448,422,87
25539,25540,1299,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1299/processoClasse=PET/decisaoData=20030311,ok,sim,94,503,358,405,87
25540,25541,1341,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/22218,ok,sim,73,476,339,664,103
25541,25542,1341,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1341/processoClasse=PET/decisaoData=20041118,ok,sim,93,440,341,413,64
25542,25543,1347819,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1347819/processoClasse=RESPE/decisaoData=20110526,ok,sim,106,506,527,492,112
25543,25544,1391,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/22476,ok,sim,73,601,366,592,92
25544,25545,1391,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/20123,ok,sim,91,605,377,525,99
25545,25546,14941,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11869,ok,sim,99,829,616,544,96
25546,25547,1586497,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/51259,ok,sim,75,514,444,560,116
25547,25548,1586497,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52228,ok,sim,104,718,510,594,159
25548,25549,16639,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=16639/processoClasse=PA/decisaoData=19980604,ok,sim,99,542,353,355,133
25549,25550,18473,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18473/processoClasse=PA/decisaoData=20000801,ok,sim,90,410,377,438,121
25550,25551,19218,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19390,ok,sim,99,687,331,406,76
25551,25552,238,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=238/processoClasse=CTA/decisaoData=19960923,ok,sim,75,612,365,526,104
25552,25553,26,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13755,ok,sim,100,463,328,432,96
25553,25554,2664,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2664/processoClasse=PET/decisaoData=20090813,ok,sim,135,738,320,435,86
25554,25555,3177498,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3484295,ok,sim,131,710,418,484,116
25555,25556,3843,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481168,ok,sim,64,630,398,560,106
25556,25557,56,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1353,ok,sim,120,665,428,671,119
25557,25558,56,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1059,ok,sim,75,527,319,394,88
25558,25559,56,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1027,ok,sim,95,580,281,503,62
25559,25560,56,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1055,ok,sim,96,731,585,498,129
25560,25561,59,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3343606,ok,sim,98,532,312,386,90
25561,25562,60000513,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481826,ok,sim,81,585,409,587,106
25562,25563,60006519,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481178,ok,sim,84,519,399,505,67
25563,25564,60013346,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3459856,ok,sim,77,614,342,749,110
25564,25565,60016419,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3473910,ok,sim,73,604,496,439,102
25565,25566,60027488,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3462380,ok,sim,102,706,380,666,108
25566,25567,60029375,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3477374,ok,sim,69,739,509,466,115
25567,25568,60031781,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3486912,ok,sim,98,632,425,539,90
25568,25569,60038462,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3461882,ok,sim,82,763,374,530,104
25569,25570,60039587,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3468596,ok,sim,116,671,502,431,93
25570,25571,60039979,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3485807,ok,sim,93,504,383,399,85
25571,25572,60041134,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3472911,ok,sim,83,655,437,623,105
25572,25573,60043671,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3472597,ok,sim,103,628,521,639,110
25573,25574,60043671,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3472597,ok,sim,94,657,492,561,101
25574,25575,60045824,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3459875,ok,sim,92,438,254,350,88
25575,25576,60047635,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469555,ok,sim,91,558,480,432,116
25576,25577,60047720,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3459282,ok,sim,89,552,417,452,116
25577,25578,60052958,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3473712,ok,sim,80,688,456,531,110
25578,25579,60053020,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481854,ok,sim,71,617,259,405,89
25579,25580,60067259,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3482289,ok,sim,95,458,385,478,89
25580,25581,60069792,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3474137,ok,sim,95,679,452,555,97
25581,25582,60153309,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/304282,ok,sim,85,696,364,508,105
25582,25583,60191272,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3485641,ok,sim,116,802,542,472,107
25583,25584,60231248,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3476675,ok,sim,88,573,278,429,89
25584,25585,60256041,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481852,ok,sim,67,595,391,468,90
25585,25586,60299697,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3473705,ok,sim,102,564,496,479,84
25586,25587,60326539,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3483684,ok,sim,112,365,250,351,94
25587,25588,60446672,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3483694,ok,sim,75,476,285,434,102
25588,25589,60452123,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481175,ok,sim,67,584,417,413,73
25589,25590,60548324,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3459863,ok,sim,74,600,535,446,107
25590,25591,60656190,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3459854,ok,sim,89,734,432,503,138
25591,25592,60688495,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481893,ok,sim,77,473,269,345,73
25592,25593,71582,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=71582/processoClasse=CC/decisaoData=20140625,ok,sim,85,665,356,595,97
25593,25594,756,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=756/processoClasse=PET/decisaoData=19991104,ok,sim,73,547,329,417,95
25594,25595,760,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=760/processoClasse=PET/decisaoData=19981217,ok,sim,94,542,297,411,69
25595,25596,761,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/95010,ok,sim,95,898,651,674,103
25596,25597,764,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=764/processoClasse=PET/decisaoData=20060801,ok,sim,74,413,357,449,69
25597,25598,771,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=771/processoClasse=PET/decisaoData=19981201,ok,sim,96,515,273,372,79
25598,25599,773,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12597,ok,sim,80,262,283,452,102
25599,25600,797,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=797/processoClasse=PET/decisaoData=20000815,ok,sim,75,427,333,384,98
25600,25601,800,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=800/processoClasse=PET/decisaoData=20010320,ok,sim,77,447,341,363,81
25601,25602,838,Contas de campanha eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=838/processoClasse=PET/decisaoData=19991216,ok,sim,114,768,459,528,163
25602,25603,60017420,Crimes eleitorais e Processo Penal Eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3483667,ok,sim,108,578,551,611,119
25603,25604,100,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14181,ok,sim,70,658,484,438,92
25604,25605,1016,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19225,ok,sim,80,679,398,352,96
25605,25606,1019,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19323,ok,sim,83,475,217,476,93
25606,25607,1024,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24878,ok,sim,75,468,323,404,87
25607,25608,11136,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17666,ok,sim,73,465,342,324,100
25608,25609,1143,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/22951,ok,sim,101,635,607,488,131
25609,25610,1154,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24335,ok,sim,103,937,595,603,146
25610,25611,1163,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24432,ok,sim,80,438,364,390,87
25611,25612,117,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14638,ok,sim,86,595,329,467,114
25612,25613,1190,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/25117,ok,sim,98,587,423,545,124
25613,25614,1199,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/25025,ok,sim,66,626,317,535,83
25614,25615,1237,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/25567,ok,sim,112,546,513,406,110
25615,25616,12483,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18040,ok,sim,101,760,436,692,161
25616,25617,12507,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11212,ok,sim,102,435,287,379,74
25617,25618,12517,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18033,ok,sim,99,419,384,518,122
25618,25619,12678,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13152,ok,sim,82,512,248,395,125
25619,25620,12716,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8351,ok,sim,83,530,277,496,96
25620,25621,12742,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18441,ok,sim,89,344,265,336,108
25621,25622,12764,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12971,ok,sim,109,520,350,510,113
25622,25623,12769,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13150,ok,sim,57,769,384,421,111
25623,25624,12772,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18439,ok,sim,72,602,601,603,122
25624,25625,12790,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8019,ok,sim,76,557,239,363,81
25625,25626,135,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14650,ok,sim,101,633,397,452,79
25626,25627,140,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14662,ok,sim,88,475,598,562,87
25627,25628,142,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14497,ok,sim,89,689,407,384,91
25628,25629,14315,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17847,ok,sim,88,590,342,365,103
25629,25630,1546,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30009,ok,sim,71,371,329,484,111
25630,25631,1581,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/35439,ok,sim,81,703,446,601,99
25631,25632,1586,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30306,ok,sim,73,496,296,371,82
25632,25633,163,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14165,ok,sim,72,508,305,442,80
25633,25634,167,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9634,ok,sim,78,349,315,416,95
25634,25635,1731,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/36962,ok,sim,89,464,296,498,111
25635,25636,174,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14475,ok,sim,74,778,452,550,112
25636,25637,176,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9635,ok,sim,86,735,342,379,95
25637,25638,19,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1729,ok,sim,115,666,385,536,99
25638,25639,22349,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/26407,ok,sim,95,410,357,413,74
25639,25640,25770,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/37640,ok,sim,77,553,368,540,124
25640,25641,28,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13908,ok,sim,57,638,317,409,98
25641,25642,327,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17478,ok,sim,77,537,378,509,113
25642,25643,353,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9187,ok,sim,67,649,340,404,102
25643,25644,364,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17811,ok,sim,79,559,389,567,114
25644,25645,385,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7050,ok,sim,102,496,378,421,96
25645,25646,386,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18228,ok,sim,97,549,417,334,92
25646,25647,389,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7051,ok,sim,94,431,290,425,106
25647,25648,397,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11619,ok,sim,56,401,328,337,102
25648,25649,401,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17833,ok,sim,90,708,489,489,85
25649,25650,402,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13764,ok,sim,78,555,520,443,95
25650,25651,409,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12217,ok,sim,87,374,208,447,68
25651,25652,415,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13759,ok,sim,80,548,237,357,116
25652,25653,417,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/6348,ok,sim,117,546,325,660,102
25653,25654,430,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9580,ok,sim,113,424,310,370,102
25654,25655,434,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11613,ok,sim,94,539,397,474,81
25655,25656,447,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13598,ok,sim,88,404,498,398,95
25656,25657,469,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13601,ok,sim,98,471,284,380,99
25657,25658,521,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13040,ok,sim,73,415,441,412,58
25658,25659,587,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13316,ok,sim,92,331,283,470,96
25659,25660,597,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11482,ok,sim,104,525,427,351,122
25660,25661,600,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14994,ok,sim,103,692,414,450,116
25661,25662,60019842,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3479901,ok,sim,98,967,407,572,89
25662,25663,60034708,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3477170,ok,sim,76,632,505,433,70
25663,25664,60038792,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3474129,ok,sim,93,593,361,359,113
25664,25665,611,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14996,ok,sim,97,471,342,445,96
25665,25666,613,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14083,ok,sim,94,596,294,534,120
25666,25667,626,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9453,ok,sim,110,542,333,418,81
25667,25668,629,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7088,ok,sim,80,595,360,440,74
25668,25669,634,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7095,ok,sim,109,535,382,424,84
25669,25670,650,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7093,ok,sim,90,523,364,506,116
25670,25671,689,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2445,ok,sim,80,545,477,527,107
25671,25672,710,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3140,ok,sim,96,406,424,446,81
25672,25673,73,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14651,ok,sim,68,707,370,478,88
25673,25674,73,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14651,ok,sim,78,634,447,505,110
25674,25675,74,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9642,ok,sim,57,463,336,364,105
25675,25676,771,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3367,ok,sim,105,461,229,430,76
25676,25677,7744,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17195,ok,sim,70,552,435,442,79
25677,25678,776,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1826,ok,sim,85,343,376,458,103
25678,25679,841,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/638,ok,sim,103,448,421,413,107
25679,25680,85,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13935,ok,sim,82,438,228,401,87
25680,25681,875,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1898,ok,sim,84,358,413,464,107
25681,25682,889,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/266,ok,sim,82,692,644,580,113
25682,25683,895,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/306,ok,sim,70,807,671,577,104
25683,25684,896,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/349,ok,sim,87,605,541,548,87
25684,25685,899,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19366,ok,sim,80,625,320,441,129
25685,25686,924,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19165,ok,sim,87,573,509,685,136
